topology,nodes,cap_range,scale,pre_mlu,post_mlu,improvement_pct,decision_ms,rules_per_cycle
abilene,12,2480-9920,1.0,0.05925646832725858,0.05459909890160797,7.859681073008151,36.94843111967202,8.226666666666667
geant,22,40000-40000,1.0,0.16449290586563503,0.1601907481072557,2.615406260676989,32.221998332922034,9.24
rocketfuel_ebone,23,10000-10000,1000.0,0.38536879154703163,0.3795915012642786,1.4991588342067264,31.893003826553468,10.773333333333333
rocketfuel_sprintlink,44,10000-10000,1000.0,0.8838790850940282,0.8802604088295832,0.40940851814137424,66.69490833378707,3.066666666666667
rocketfuel_tiscali,49,10000-10000,1000.0,0.8382756055209488,0.8348513619916297,0.4084866011567989,74.28655669364768,12.08
germany50,50,40-40,1.0,20.033124088539168,19.227332341466607,4.022296989282614,63.09966188630576,9.159090909090908
