cycle,timestamp,tm_method,expert,num_selected,lp_status,pre_mlu,post_mlu,decision_ms,rules_pushed
24,1773622878.2119098,oracle,bottleneck,40,Optimal,0.05643644486737555,0.05098047730432105,26.34845800639596,9
25,1773622878.239653,oracle,bottleneck,40,Optimal,0.05867024800170987,0.05013997671368608,27.7003329974832,9
26,1773622878.265224,oracle,bottleneck,40,Optimal,0.05183092763278483,0.051674227974589516,25.527915997372475,10
27,1773622878.291059,oracle,bottleneck,40,Optimal,0.05094488955489649,0.049477232570809326,25.795791996642947,9
28,1773622878.3176472,oracle,bottleneck,40,Optimal,0.050850290382844145,0.05002744610734831,26.53929100051755,10
29,1773622878.345978,oracle,bottleneck,40,Optimal,0.0514402473073688,0.050895901125300125,28.277666999201756,7
30,1773622878.3738618,oracle,bottleneck,40,Optimal,0.05528279947536924,0.050349980793661764,27.843582996865734,11
31,1773622878.4011252,oracle,bottleneck,40,Optimal,0.05885282610075342,0.052434170953074705,27.221083000767976,7
32,1773622878.4320488,oracle,bottleneck,40,Optimal,0.05353041516768899,0.05170775493456305,30.88670899887802,8
33,1773622878.461347,oracle,bottleneck,40,Optimal,0.06438374098358521,0.05221345928832164,29.25941600551596,11
34,1773622878.489973,oracle,bottleneck,40,Optimal,0.0546952259291869,0.05430965581383279,28.493875004642177,10
35,1773622878.5174289,oracle,bottleneck,40,Optimal,0.055885134406016536,0.05485124729831106,27.377374994102865,8
36,1773622878.545769,oracle,bottleneck,40,Optimal,0.06503522962847477,0.05514340919137127,28.28554200095823,10
37,1773622878.571668,oracle,bottleneck,40,Optimal,0.058522928517407806,0.05811999925573239,25.853084000118542,7
38,1773622878.5968761,oracle,bottleneck,40,Optimal,0.05836478601619367,0.056574069996325714,25.087292000534944,9
39,1773622878.622134,oracle,bottleneck,40,Optimal,0.062035097383202155,0.060219050271745796,25.220083000021987,6
40,1773622878.6467252,oracle,bottleneck,40,Optimal,0.06313585685314148,0.05932145421232081,24.553374998504296,5
41,1773622878.670333,oracle,bottleneck,40,Optimal,0.06079219763675045,0.05995605930167035,23.532458006229717,7
42,1773622878.693884,oracle,bottleneck,40,Optimal,0.06585019322309986,0.06205240686385534,23.51466599793639,8
43,1773622878.7175412,oracle,bottleneck,40,Optimal,0.06598729487415482,0.0575866234517591,23.620583000592887,10
44,1773622878.7419221,oracle,bottleneck,40,Optimal,0.07554650117400617,0.05520133802810569,24.331999993592035,9
45,1773622878.7670841,oracle,bottleneck,40,Optimal,0.06003111301178234,0.057614930793541574,25.120042002527043,11
46,1773622878.7909088,oracle,bottleneck,40,Optimal,0.06096298294760891,0.059147212883569375,23.774541994498577,5
47,1773622878.8143759,oracle,bottleneck,40,Optimal,0.06173915201357153,0.059605503290772924,23.431125002389308,6
48,1773622878.8391302,oracle,bottleneck,40,Optimal,0.06144023290591281,0.05830233650951231,24.718499997106846,7
